timestamp,/auv25/imu/odom_estimate,/auv25/imu/raw,/auv25/sensor_packet,/cmd_vel,/thruster_output
2025-11-27 13:44:42.077,"[-466.01647733263394, 6028.952496408439, -737.3897854998993, -0.2416630387697478, -0.06153649272559196, 0.20378761417757604, 0.9467221577967931]","[0.0, 0.0, 0.0, 1.0, -0.019052067407266345, 0.06634915782390657, -0.0030643185340358454, -8.398859423828124, -0.6009446166992187, -3.383006945800781]","[21644, 0, 1955, 36, -97, 2000]","[0.0, 0.859679102897644, -0.0, 0.0, 0.0, 0.0]",
2025-11-27 13:44:42.126,"[-468.776043362566, 6047.065594614828, -739.883849386733, -0.24121839097802839, -0.05935286167239208, 0.20300891634924523, 0.9471421781063146]","[0.0, 0.0, 0.0, 1.0, 0.026646248122050836, 0.018119448722994567, 0.022382848422522698, -8.288726147460936, 0.4213794921875, -2.750937707519531]","[21644, 0, 1955, 36, -97, 2000]","[0.0, 0.859679102897644, -0.0, 0.0, 0.0, 0.0]",
2025-11-27 13:44:42.176,"[-468.776043362566, 6047.065594614828, -739.883849386733, -0.24121839097802839, -0.05935286167239208, 0.20300891634924523, 0.9471421781063146]","[0.0, 0.0, 0.0, 1.0, 0.026646248122050836, 0.018119448722994567, 0.022382848422522698, -8.288726147460936, 0.4213794921875, -2.750937707519531]","[21644, 0, 1955, 36, -97, 2000]","[0.0, 0.859679102897644, -0.0, 0.0, 0.0, 0.0]",
2025-11-27 13:44:42.226,"[-471.52795150533814, 6065.065936553651, -742.3502904436039, -0.24504250167609398, -0.05924456149717186, 0.20370338039175034, 0.9460175405996989]","[0.0, 0.0, 0.0, 1.0, -0.01372281778285618, 0.11711026049641342, 0.01532159267017923, -10.457872851562499, 0.2442085693359375, -3.39018955078125]","[21644, 0, 1955, 36, -97, 2000]","[0.0, 0.859679102897644, -0.0, 0.0, 0.0, 0.0]",
2025-11-27 13:44:42.276,"[-471.52795150533814, 6065.065936553651, -742.3502904436039, -0.24504250167609398, -0.05924456149717186, 0.20370338039175034, 0.9460175405996989]","[0.0, 0.0, 0.0, 1.0, -0.01372281778285618, 0.11711026049641342, 0.01532159267017923, -10.457872851562499, 0.2442085693359375, -3.39018955078125]","[21644, 0, 1955, 36, -97, 2000]","[0.0, 0.859679102897644, -0.0, 0.0, 0.0, 0.0]",
2025-11-27 13:44:42.327,"[-474.276785135478, 6083.096860878243, -744.7979699225689, -0.24188696805650364, -0.06117426098606131, 0.20647384737837057, 0.9461062069482551]","[0.0, 0.0, 0.0, 1.0, -0.06461715169597326, -0.02691271060327134, -0.014522205226517705, -11.130643518066405, -1.458068811035156, -4.290409374999999]","[21644, 0, 1955, 36, -97, 2000]","[0.0, -0.0, -0.0, 0.0, 0.0, 0.0]",
2025-11-27 13:44:42.376,"[-474.276785135478, 6083.096860878243, -744.7979699225689, -0.24188696805650364, -0.06117426098606131, 0.20647384737837057, 0.9461062069482551]","[0.0, 0.0, 0.0, 1.0, -0.06461715169597326, -0.02691271060327134, -0.014522205226517705, -11.130643518066405, -1.458068811035156, -4.290409374999999]","[21644, 0, 1955, 36, -97, 2000]","[0.0, -0.0, -0.0, 0.0, 0.0, 0.0]",
2025-11-27 13:44:42.426,"[-477.08313119466425, 6101.359878638289, -747.2719617876573, -0.2624130137773194, -0.066316078808049, 0.20538111729766806, 0.9405105977868569]","[0.0, 0.0, 0.0, 1.0, -0.009326186842717792, 0.5895482397003747, -0.006928024511733216, -12.433089221191405, -0.4572925170898437, 2.6719290527343746]","[21644, 0, 1955, 36, -97, 2000]","[0.0, -0.0, -0.0, 0.0, 0.0, 0.0]",
2025-11-27 13:44:42.477,"[-477.08313119466425, 6101.359878638289, -747.2719617876573, -0.2624130137773194, -0.066316078808049, 0.20538111729766806, 0.9405105977868569]","[0.0, 0.0, 0.0, 1.0, -0.009326186842717792, 0.5895482397003747, -0.006928024511733216, -12.433089221191405, -0.4572925170898437, 2.6719290527343746]","[20831, 0, 2141, 18, -97, 1998]","[0.0, -0.0, -0.0, 0.0, 0.0, 0.0]",
2025-11-27 13:44:42.526,"[-479.8950331230904, 6119.481997572909, -749.6637813799316, -0.2909771860350701, -0.07382791156012637, 0.2044562460057586, 0.9317077654238024]","[0.0, 0.0, 0.0, 1.0, -0.03144257278401998, 0.7259770300852749, -0.020517611053979142, -17.362750439453123, 0.02154781494140625, -1.6017209106445311]","[20831, 0, 2141, 18, -97, 1998]","[0.0, -0.0, -0.0, 0.0, 0.0, 0.0]",
2025-11-27 13:44:42.576,"[-479.8950331230904, 6119.481997572909, -749.6637813799316, -0.2909771860350701, -0.07382791156012637, 0.2044562460057586, 0.9317077654238024]","[0.0, 0.0, 0.0, 1.0, -0.03144257278401998, 0.7259770300852749, -0.020517611053979142, -17.362750439453123, 0.02154781494140625, -1.6017209106445311]","[20831, 0, 2141, 18, -97, 1998]","[0.0, -0.0, -0.0, 0.0, 0.0, 0.0]",
2025-11-27 13:44:42.626,"[-482.73086600663146, 6137.731489919801, -752.0748397561806, -0.29256160860207453, -0.07516880914230814, 0.20555296040296894, 0.9308626836294757]","[0.0, 0.0, 0.0, 1.0, -0.03011026037791744, 0.10605206752576231, -0.0006661562030512709, -9.284714038085937, -0.6727706665039062, -2.7150246826171873]","[20831, 0, 2141, 18, -97, 1998]","[0.0, -0.0, -0.0, 0.0, 0.0, 0.0]",
2025-11-27 13:44:42.677,"[-482.73086600663146, 6137.731489919801, -752.0748397561806, -0.29256160860207453, -0.07516880914230814, 0.20555296040296894, 0.9308626836294757]","[0.0, 0.0, 0.0, 1.0, -0.03011026037791744, 0.10605206752576231, -0.0006661562030512709, -9.284714038085937, -0.6727706665039062, -2.7150246826171873]","[20013, 0, 2212, 18, -97, 1999]","[0.0, -0.0, -0.0, 0.0, 0.0, 0.0]",
2025-11-27 13:44:42.726,"[-485.57164995051704, 6155.999991484063, -754.4844512003189, -0.29362589297440944, -0.07518243842728273, 0.2059681078190128, 0.9304346159126734]","[0.0, 0.0, 0.0, 1.0, -0.008393568158446012, 0.05702297098118878, 0.013323124061025418, -9.143456140136719, -0.4955997436523437, -4.3454760131835934]","[20013, 0, 2212, 18, -97, 1999]","[0.0, -0.0, -0.0, 0.0, 0.0, 0.0]",
2025-11-27 13:44:42.776,"[-485.57164995051704, 6155.999991484063, -754.4844512003189, -0.29362589297440944, -0.07518243842728273, 0.2059681078190128, 0.9304346159126734]","[0.0, 0.0, 0.0, 1.0, -0.008393568158446012, 0.05702297098118878, 0.013323124061025418, -9.143456140136719, -0.4955997436523437, -4.3454760131835934]","[20013, 0, 2212, 18, -97, 1999]","[0.0, -0.0, -0.0, 0.0, 0.0, 0.0]",
2025-11-27 13:44:42.826,"[-488.434501755796, 6174.3826495838475, -756.9088788242451, -0.2927699687067157, -0.07518770346138445, 0.2061527922467502, 0.9306629792360605]","[0.0, 0.0, 0.0, 1.0, -0.003464012255866608, 0.031176110302799476, 0.0021316998497640663, -9.133879333496093, -0.430956298828125, -3.593696691894531]","[20013, 0, 2212, 18, -97, 1999]","[0.0, -0.0, 0.1496579498052597, 0.0, 0.0, 0.0]",
2025-11-27 13:44:42.876,"[-488.434501755796, 6174.3826495838475, -756.9088788242451, -0.2927699687067157, -0.07518770346138445, 0.2061527922467502, 0.9306629792360605]","[0.0, 0.0, 0.0, 1.0, -0.003464012255866608, 0.031176110302799476, 0.0021316998497640663, -9.133879333496093, -0.430956298828125, -3.593696691894531]","[20013, 0, 2212, 18, -97, 1999]","[0.0, -0.0, 0.1496579498052597, 0.0, 0.0, 0.0]",
2025-11-27 13:44:42.927,"[-491.28296472530474, 6192.631543698717, -759.3158193573613, -0.29177126583580165, -0.07515804419525066, 0.2065659753030451, 0.930887369488071]","[0.0, 0.0, 0.0, 1.0, -0.007727411955394742, 0.03490658503988659, 0.0006661562030512709, -9.26316622314453, -0.29448680419921874, -3.287238879394531]","[20013, 0, 2212, 18, -97, 1999]","[0.0, -0.0, 0.5046685338020325, 0.0, 0.0, 0.0]",
2025-11-27 13:44:42.977,"[-491.28296472530474, 6192.631543698717, -759.3158193573613, -0.29177126583580165, -0.07515804419525066, 0.2065659753030451, 0.930887369488071]","[0.0, 0.0, 0.0, 1.0, -0.007727411955394742, 0.03490658503988659, 0.0006661562030512709, -9.26316622314453, -0.29448680419921874, -3.287238879394531]","[21244, 0, 2354, 17, -97, 1998]","[0.0, -0.0, 0.5046685338020325, 0.0, 0.0, 0.0]",
2025-11-27 13:44:43.026,"[-494.1514100567529, 6210.979501814596, -761.7378975524103, -0.29079510857578017, -0.07564684302342968, 0.20804172469658777, 0.9308245810861776]","[0.0, 0.0, 0.0, 1.0, -0.03170903526524049, 0.0415681470703993, 0.0029310872934255917, -9.153032946777342, -0.5410895751953124, -3.0454245117187497]","[21244, 0, 2354, 17, -97, 1998]","[0.0, -0.0, 0.669789731502533, 0.0, 0.0, 0.0]",
2025-11-27 13:44:43.077,"[-494.1514100567529, 6210.979501814596, -761.7378975524103, -0.29079510857578017, -0.07564684302342968, 0.20804172469658777, 0.9308245810861776]","[0.0, 0.0, 0.0, 1.0, -0.03170903526524049, 0.0415681470703993, 0.0029310872934255917, -9.153032946777342, -0.5410895751953124, -3.0454245117187497]","[21244, 0, 2354, 17, -97, 1998]","[0.0, -0.0, 0.669789731502533, 0.0, 0.0, 0.0]",
2025-11-27 13:44:43.126,"[-497.02894325441474, 6229.377224345303, -764.1728387040715, -0.2886732331614379, -0.07610934499274616, 0.20951838595867595, 0.931116092657714]","[0.0, 0.0, 0.0, 1.0, -0.03130934154340973, 0.024781010753507273, 0.006928024511733216, -8.877699755859375, -0.9337386474609375, -2.592920397949219]","[21244, 0, 2354, 17, -97, 1998]","[0.0, -0.0, 0.7275821566581726, 0.0, 0.0, 0.0]",
2025-11-27 13:44:43.176,"[-497.02894325441474, 6229.377224345303, -764.1728387040715, -0.2886732331614379, -0.07610934499274616, 0.20951838595867595, 0.931116092657714]","[0.0, 0.0, 0.0, 1.0, -0.03130934154340973, 0.024781010753507273, 0.006928024511733216, -8.877699755859375, -0.9337386474609375, -2.592920397949219]","[21244, 0, 2354, 17, -97, 1998]","[0.0, -0.0, 0.7275821566581726, 0.0, 0.0, 0.0]",
2025-11-27 13:44:43.226,"[-499.90561622883973, 6247.747120968743, -766.6022924767667, -0.29264746306827705, -0.0789444634670861, 0.2085643561351472, 0.9298527536107676]","[0.0, 0.0, 0.0, 1.0, 0.0, 0.15135068933324874, -0.0305099540997482, -9.435548742675781, -0.7038952880859375, -3.3255461059570313]","[21244, 0, 2354, 17, -97, 1998]","[0.0, -0.0, 0.8514230251312256, 0.0, 0.0, 0.0]",
2025-11-27 13:44:43.277,"[-499.90561622883973, 6247.747120968743, -766.6022924767667, -0.29264746306827705, -0.0789444634670861, 0.2085643561351472, 0.9298527536107676]","[0.0, 0.0, 0.0, 1.0, 0.0, 0.15135068933324874, -0.0305099540997482, -9.435548742675781, -0.7038952880859375, -3.3255461059570313]","[23648, 0, 2500, 0, -97, 1998]","[0.0, -0.0, 0.8514230251312256, 0.0, 0.0, 0.0]",
2025-11-27 13:44:43.326,"[-502.79436599926686, 6266.149682538271, -769.0270332903026, -0.2968933382153331, -0.0797731861517224, 0.20913529222354224, 0.9283065302157107]","[0.0, 0.0, 0.0, 1.0, -0.017453292519943295, 0.14735375211494112, 0.011191424211261349, -10.105925207519531, -0.4165910888671875, -3.6822821533203123]","[23648, 0, 2500, 0, -97, 1998]","[0.0, -0.0, 0.9917760491371155, 0.0, 0.0, 0.0]",
2025-11-27 13:44:43.377,"[-502.79436599926686, 6266.149682538271, -769.0270332903026, -0.2968933382153331, -0.0797731861517224, 0.20913529222354224, 0.9283065302157107]","[0.0, 0.0, 0.0, 1.0, -0.017453292519943295, 0.14735375211494112, 0.011191424211261349, -10.105925207519531, -0.4165910888671875, -3.6822821533203123]","[23648, 0, 2500, 0, -97, 1998]","[0.0, -0.0, 0.9917760491371155, 0.0, 0.0, 0.0]",
2025-11-27 13:44:43.426,"[-505.71813310325734, 6284.745665271294, -771.4867606394071, -0.29119661291784804, -0.07740347282584935, 0.20834895604874276, 0.9304858663800702]","[0.0, 0.0, 0.0, 1.0, 0.03144257278401998, -0.06634915782390657, 0.0191852986478766, -8.501810095214843, -0.5147533569335937, -2.73896669921875]","[23648, 0, 2500, 0, -97, 1998]","[0.0, -0.0, 1.0, 0.0, 0.0, 0.0]",
2025-11-27 13:44:43.477,"[-505.71813310325734, 6284.745665271294, -771.4867606394071, -0.29119661291784804, -0.07740347282584935, 0.20834895604874276, 0.9304858663800702]","[0.0, 0.0, 0.0, 1.0, 0.03144257278401998, -0.06634915782390657, 0.0191852986478766, -8.501810095214843, -0.5147533569335937, -2.73896669921875]","[23648, 0, 2500, 0, -97, 1998]","[0.0, -0.0, 1.0, 0.0, 0.0, 0.0]",
2025-11-27 13:44:43.527,"[-508.62630785073816, 6303.153897174007, -773.8978489462434, -0.2933901690653371, -0.07706440465576045, 0.2088284400566233, 0.9297171445414909]","[0.0, 0.0, 0.0, 1.0, -0.007727411955394742, 0.09752526812670605, 0.011324655451871604, -11.532869396972655, 0.23702596435546874, -4.240131140136718]","[23648, 0, 2500, 0, -97, 1998]","[0.0, -0.0, 1.0, 0.0, 0.0, 0.0]",
2025-11-27 13:44:43.578,"[-508.62630785073816, 6303.153897174007, -773.8978489462434, -0.2933901690653371, -0.07706440465576045, 0.2088284400566233, 0.9297171445414909]","[0.0, 0.0, 0.0, 1.0, -0.007727411955394742, 0.09752526812670605, 0.011324655451871604, -11.532869396972655, 0.23702596435546874, -4.240131140136718]","[24296, 0, 2809, 0, -97, 1998]","[0.0, -0.0, 1.0, 0.0, 0.0, 0.0]",
2025-11-27 13:44:43.627,"[-511.5370798722663, 6321.608844750561, -776.3498369618222, -0.2898932984487516, -0.0775561000920209, 0.20885824980235373, 0.9307658987857887]","[0.0, 0.0, 0.0, 1.0, -0.0029310872934255917, -0.08233690669713707, -0.013323124061025418, -4.965574243164062, -0.5195417602539062, -3.9624037475585934]","[24296, 0, 2809, 0, -97, 1998]","[0.0, -0.0, 1.0, 0.0, 0.0, 0.0]",
2025-11-27 13:44:43.677,"[-511.5370798722663, 6321.608844750561, -776.3498369618222, -0.2898932984487516, -0.0775561000920209, 0.20885824980235373, 0.9307658987857887]","[0.0, 0.0, 0.0, 1.0, -0.0029310872934255917, -0.08233690669713707, -0.013323124061025418, -4.965574243164062, -0.5195417602539062, -3.9624037475585934]","[24296, 0, 2809, 0, -97, 1998]","[0.0, -0.0, 1.0, 0.0, 0.0, 0.0]",
2025-11-27 13:44:43.726,"[-514.4676080605224, 6340.145695413017, -778.8112291199093, -0.294478008583427, -0.07953081902241452, 0.20837697772411493, 0.9292666928502962]","[0.0, 0.0, 0.0, 1.0, -0.004130168458917879, 0.17946248110201235, -0.009992343045769061, -9.878476049804688, -0.6584054565429687, -2.463633508300781]","[24296, 0, 2809, 0, -97, 1998]","[0.0, -0.0, 1.0, 0.0, 0.0, 0.0]",
2025-11-27 13:44:43.777,"[-514.4676080605224, 6340.145695413017, -778.8112291199093, -0.294478008583427, -0.07953081902241452, 0.20837697772411493, 0.9292666928502962]","[0.0, 0.0, 0.0, 1.0, -0.004130168458917879, 0.17946248110201235, -0.009992343045769061, -9.878476049804688, -0.6584054565429687, -2.463633508300781]","[25332, 0, 2928, 0, -97, 2000]","[0.0, -0.0, 1.0, 0.0, 0.0, 0.0]",
2025-11-27 13:44:43.826,"[-517.3991115790308, 6358.67864380839, -781.2849426764299, -0.28447043702942476, -0.07666983385603496, 0.20889623881106698, 0.9325023691355243]","[0.0, 0.0, 0.0, 1.0, 0.010125574286379316, -0.20557580426162217, 0.009192955602107537, -7.285555651855469, -0.19393033447265623, -4.340687609863281]","[25332, 0, 2928, 0, -97, 2000]","[0.0, -0.0, 1.0, 0.0, 0.0, 0.0]",
2025-11-27 13:44:43.877,"[-517.3991115790308, 6358.67864380839, -781.2849426764299, -0.28447043702942476, -0.07666983385603496, 0.20889623881106698, 0.9325023691355243]","[0.0, 0.0, 0.0, 1.0, 0.010125574286379316, -0.20557580426162217, 0.009192955602107537, -7.285555651855469, -0.19393033447265623, -4.340687609863281]","[25332, 0, 2928, 0, -97, 2000]","[0.0, -0.0, 1.0, 0.0, 0.0, 0.0]",
2025-11-27 13:44:43.926,"[-520.3256893818092, 6377.226950619939, -783.791545243532, -0.2706195374368482, -0.07244921365559664, 0.21104701234192244, 0.936469612950522]","[0.0, 0.0, 0.0, 1.0, -0.013856049023466432, -0.35226340017351204, 0.03264165394951227, -4.886565588378906, -0.36391865234375, -5.240907434082031]","[25332, 0, 2928, 0, -97, 2000]","[0.0, -0.0, 1.0, 0.0, 0.0, 0.0]",
2025-11-27 13:44:43.977,"[-520.3256893818092, 6377.226950619939, -783.791545243532, -0.2706195374368482, -0.07244921365559664, 0.21104701234192244, 0.936469612950522]","[0.0, 0.0, 0.0, 1.0, -0.013856049023466432, -0.35226340017351204, 0.03264165394951227, -4.886565588378906, -0.36391865234375, -5.240907434082031]","[21329, 0, 3052, 0, -97, 2000]","[0.0, -0.0, 1.0, 0.0, 0.0, 0.0]",
2025-11-27 13:44:44.026,"[-523.2025942339554, 6395.576164190861, -786.3178527904166, -0.2533858968246231, -0.067332837547571, 0.21434841716200756, 0.9409126592507489]","[0.0, 0.0, 0.0, 1.0, -0.03317457891195329, -0.5423843805243447, 0.032774885190122525, -1.8914193115234375, -0.10295067138671875, -8.355763793945313]","[21329, 0, 3052, 0, -97, 2000]","[0.0, -0.0, 1.0, 0.0, 0.0, 0.0]",
2025-11-27 13:44:44.076,"[-523.2025942339554, 6395.576164190861, -786.3178527904166, -0.2533858968246231, -0.067332837547571, 0.21434841716200756, 0.9409126592507489]","[0.0, 0.0, 0.0, 1.0, -0.03317457891195329, -0.5423843805243447, 0.032774885190122525, -1.8914193115234375, -0.10295067138671875, -8.355763793945313]","[21329, 0, 3052, 0, -97, 2000]","[0.0, -0.0, 1.0, 0.0, 0.0, 0.0]",
2025-11-27 13:44:44.126,"[-526.0979868445753, 6414.051824560065, -788.9077535544322, -0.24385832548966158, -0.06706618459014124, 0.21357161143075418, 0.9436219639054457]","[0.0, 0.0, 0.0, 1.0, 0.018652373685435583, -0.16227565106328956, -0.029577335415476424, -4.80755693359375, -0.45968671875, -1.8028338500976562]","[21329, 0, 3052, 0, -97, 2000]","[0.0, -0.0, 0.5624609589576721, 0.0, 0.0, 0.0]",
2025-11-27 13:44:44.177,"[-526.0979868445753, 6414.051824560065, -788.9077535544322, -0.24385832548966158, -0.06706618459014124, 0.21357161143075418, 0.9436219639054457]","[0.0, 0.0, 0.0, 1.0, 0.018652373685435583, -0.16227565106328956, -0.029577335415476424, -4.80755693359375, -0.45968671875, -1.8028338500976562]","[26830, 0, 3553, 8, -97, 1998]","[0.0, -0.0, 0.5624609589576721, 0.0, 0.0, 0.0]",
2025-11-27 13:44:44.226,"[-528.9979017412564, 6432.520189665148, -791.5053943832298, -0.2584720888576777, -0.07059721439159604, 0.21213812246238964, 0.9397902050988975]","[0.0, 0.0, 0.0, 1.0, 0.005995405827461438, 0.35532771870754787, -0.006528330789902454, -8.425195642089843, -0.19153613281249998, -2.858676782226562]","[26830, 0, 3553, 8, -97, 1998]","[0.0, -0.0, -0.0, 0.0, 0.0, 0.0]",
2025-11-27 13:44:44.276,"[-528.9979017412564, 6432.520189665148, -791.5053943832298, -0.2584720888576777, -0.07059721439159604, 0.21213812246238964, 0.9397902050988975]","[0.0, 0.0, 0.0, 1.0, 0.005995405827461438, 0.35532771870754787, -0.006528330789902454, -8.425195642089843, -0.19153613281249998, -2.858676782226562]","[26830, 0, 3553, 8, -97, 1998]","[0.0, -0.0, -0.0, 0.0, 0.0, 0.0]",
2025-11-27 13:44:44.327,"[-531.8996768453461, 6450.98885626468, -794.1358565696237, -0.2596513353960232, -0.07015693815202698, 0.21253991744257428, 0.9394072447824203]","[0.0, 0.0, 0.0, 1.0, -0.0057289433462409285, 0.08566768771239343, 0.028911179212425153, -6.373364819335937, -0.5578489868164063, -1.5059528442382812]","[26830, 0, 3553, 8, -97, 1998]","[0.0, -0.0, -0.0, 0.0, 0.0, 0.0]",
2025-11-27 13:44:44.376,"[-531.8996768453461, 6450.98885626468, -794.1358565696237, -0.2596513353960232, -0.07015693815202698, 0.21253991744257428, 0.9394072447824203]","[0.0, 0.0, 0.0, 1.0, -0.0057289433462409285, 0.08566768771239343, 0.028911179212425153, -6.373364819335937, -0.5578489868164063, -1.5059528442382812]","[26830, 0, 3553, 8, -97, 1998]","[0.0, -0.0, -0.0, 0.0, 0.0, 0.0]",
2025-11-27 13:44:44.427,"[-534.8222996108492, 6469.593778076455, -796.8081628789051, -0.26466862496482724, -0.07075525335305305, 0.2131590427951336, 0.9378205774863523]","[0.0, 0.0, 0.0, 1.0, -0.016520673835671518, 0.15334915794240253, 0.031842266505850744, -7.163451367187499, -0.7565677246093749, -2.308010400390625]","[27806, 0, 3779, 0, -97, 2000]","[0.0, -0.0, -0.0, 0.0, 0.0, 0.0]",
2025-11-27 13:44:44.477,"[-534.8222996108492, 6469.593778076455, -796.8081628789051, -0.26466862496482724, -0.07075525335305305, 0.2131590427951336, 0.9378205774863523]","[0.0, 0.0, 0.0, 1.0, -0.016520673835671518, 0.15334915794240253, 0.031842266505850744, -7.163451367187499, -0.7565677246093749, -2.308010400390625]","[27806, 0, 3779, 0, -97, 2000]","[0.0, -0.0, -0.0, 0.0, 0.0, 0.0]",
2025-11-27 13:44:44.527,"[-537.7400771174131, 6488.098960177911, -799.4721812071566, -0.2664114515475229, -0.07155858426767014, 0.21337354285658536, 0.9372171779853256]","[0.0, 0.0, 0.0, 1.0, -0.009192955602107537, 0.12656967857974144, -0.004130168458917879, -9.457096557617186, -0.2657563842773437, -1.254561669921875]","[27806, 0, 3779, 0, -97, 2000]","[0.0, -0.0, -0.0, 0.0, 0.0, 0.0]",
2025-11-27 13:44:44.578,"[-537.7400771174131, 6488.098960177911, -799.4721812071566, -0.2664114515475229, -0.07155858426767014, 0.21337354285658536, 0.9372171779853256]","[0.0, 0.0, 0.0, 1.0, -0.009192955602107537, 0.12656967857974144, -0.004130168458917879, -9.457096557617186, -0.2657563842773437, -1.254561669921875]","[25978, 0, 3906, 0, -97, 2000]","[0.0, -0.0, -0.0, 0.0, 0.0, 0.0]",
2025-11-27 13:44:44.627,"[-540.6759744894936, 6506.683598715821, -802.1325238939843, -0.26958807917946154, -0.0715476560859124, 0.21194548628874835, 0.9366334989283517]","[0.0, 0.0, 0.0, 1.0, 0.027578866806322613, 0.11577794809031088, 0.01185758041431262, -10.74517705078125, -0.49799394531249996, -3.459621398925781]","[25978, 0, 3906, 0, -97, 2000]","[0.0, -0.0, -0.0, 0.0, 0.0, 0.0]",
2025-11-27 13:44:44.677,"[-540.6759744894936, 6506.683598715821, -802.1325238939843, -0.26958807917946154, -0.0715476560859124, 0.21194548628874835, 0.9366334989283517]","[0.0, 0.0, 0.0, 1.0, 0.027578866806322613, 0.11577794809031088, 0.01185758041431262, -10.74517705078125, -0.49799394531249996, -3.459621398925781]","[25978, 0, 3906, 0, -97, 2000]","[0.0, -0.0, -0.0, 0.0, 0.0, 0.0]",
2025-11-27 13:44:44.726,"[-543.6163447534603, 6525.253896693093, -804.7973355888101, -0.267489039422247, -0.07119432222348132, 0.2115096401969701, 0.937360471950813]","[0.0, 0.0, 0.0, 1.0, 0.011058192970651094, 0.03450689131805583, 0.0019984686091538122, -9.215282189941405, -0.5410895751953124, -1.6256629272460936]","[25978, 0, 3906, 0, -97, 2000]","[0.0, -0.0, -0.0, 0.0, 0.0, 0.0]",
2025-11-27 13:44:44.776,"[-543.6163447534603, 6525.253896693093, -804.7973355888101, -0.267489039422247, -0.07119432222348132, 0.2115096401969701, 0.937360471950813]","[0.0, 0.0, 0.0, 1.0, 0.011058192970651094, 0.03450689131805583, 0.0019984686091538122, -9.215282189941405, -0.5410895751953124, -1.6256629272460936]","[25978, 0, 3906, 0, -97, 2000]","[0.0, -0.0, -0.0, 0.0, 0.0, 0.0]",
2025-11-27 13:44:44.826,"[-546.5676429515481, 6543.861294607119, -807.4622441697051, -0.2733835422703633, -0.07236767683956394, 0.21088769806098234, 0.9357086816798768]","[0.0, 0.0, 0.0, 1.0, 0.004263399699528133, 0.1690704443344125, 0.004529862180748642, -9.619902270507811, -0.33758243408203126, -3.6056677001953124]","[25978, 0, 3906, 0, -97, 2000]","[0.0, -0.0, -0.0, 0.0, 0.0, 0.0]",
2025-11-27 13:44:44.876,"[-546.5676429515481, 6543.861294607119, -807.4622441697051, -0.2733835422703633, -0.07236767683956394, 0.21088769806098234, 0.9357086816798768]","[0.0, 0.0, 0.0, 1.0, 0.004263399699528133, 0.1690704443344125, 0.004529862180748642, -9.619902270507811, -0.33758243408203126, -3.6056677001953124]","[25978, 0, 3906, 0, -97, 2000]","[0.0, -0.0, -0.0, 0.0, 0.0, 0.0]",
2025-11-27 13:44:44.926,"[-549.5408193046853, 6562.586387361219, -810.1342195696737, -0.2750534222421954, -0.07291982797719382, 0.21093656461358853, 0.9351652684470538]","[0.0, 0.0, 0.0, 1.0, -0.004529862180748642, 0.07567534466662437, 0.0031975497746461, -9.911994873046874, -0.5027823486328125, -4.000710974121094]","[25978, 0, 3906, 0, -97, 2000]","[0.0, -0.0, -0.0, 0.0, 0.0, 0.0]",
2025-11-27 13:44:44.977,"[-549.5408193046853, 6562.586387361219, -810.1342195696737, -0.2750534222421954, -0.07291982797719382, 0.21093656461358853, 0.9351652684470538]","[0.0, 0.0, 0.0, 1.0, -0.004529862180748642, 0.07567534466662437, 0.0031975497746461, -9.911994873046874, -0.5027823486328125, -4.000710974121094]","[29289, 0, 3479, 0, -97, 1998]","[0.0, -0.0, -0.0, 0.0, 0.0, 0.0]",
